part_delay,utilization,batch_size,distance
284,71.9,28,12.0
297,73.2,28,6.0
335,74.1,28,8.0
310,71.9,28,10.0
348,72.9,28,14.0
297,73.2,28,10.0
284,71.9,28,15.0
310,71.9,28,11.0
289,72.4,28,5.0
326,73.3,28,8.0
342,72.4,28,11.0
321,70.6,28,8.0
342,72.4,28,5.0
288,69.8,28,10.0
321,72.9,28,27.0
307,74.1,28,10.0
316,72.4,28,18.0
324,73.2,28,10.0
342,72.4,28,2.0
316,72.4,28,11.0
340,74.6,28,3.0
308,74.2,28,12.0
302,73.6,28,10.0
289,72.4,28,15.0
348,72.9,28,30.0
363,74.1,28,15.0
284,71.9,28,4.0
264,69.8,28,6.0
316,72.4,28,10.0
336,74.2,28,11.0
310,71.9,28,2.0
369,74.6,28,5.0
289,72.4,28,1.0
595,76.0,28,11.0
282,71.7,28,3.0
336,71.9,28,12.0
390,76.2,28,11.0
345,75.0,28,7.0
279,71.4,28,14.0
310,71.9,28,19.0
324,73.2,28,14.0
330,73.7,28,12.0
294,72.9,28,8.0
345,75.0,28,24.0
316,72.4,28,8.0
310,71.9,28,9.0
316,72.4,28,14.0
277,71.2,28,16.0
289,72.4,28,13.0
324,73.2,28,9.0
316,72.4,28,9.0
363,74.1,28,3.0
358,73.7,28,11.0
321,75.4,28,10.0
284,71.9,28,34.0
330,73.7,28,11.0
330,73.7,28,8.0
321,72.9,28,6.0
307,74.1,28,10.0
330,73.7,28,9.0
340,74.6,28,12.0
289,72.4,28,4.0
321,72.9,28,9.0
321,72.9,28,25.0
284,71.9,28,12.0
316,72.4,28,7.0
297,73.2,28,7.0
284,71.9,28,13.0
305,71.4,28,8.0
342,72.4,28,11.0
284,71.9,28,15.0
305,71.4,28,4.0
330,73.7,28,15.0
363,74.1,28,9.0
374,75.0,28,16.0
310,71.9,28,34.0
358,73.7,28,2.0
310,71.9,28,11.0
326,73.3,28,13.0
310,71.9,28,3.0
335,74.1,28,11.0
310,71.9,28,32.0
321,72.9,28,8.0
330,73.7,28,13.0
279,71.4,28,14.0
297,73.2,28,9.0
316,72.4,28,11.0
364,74.2,28,11.0
284,71.9,28,4.0
336,71.9,28,10.0
270,70.4,28,2.0
284,71.9,28,27.0
369,74.6,28,4.0
336,71.9,28,8.0
289,72.4,28,6.0
335,74.1,28,8.0
358,73.7,28,46.0
284,71.9,28,11.0
310,71.9,28,10.0
310,71.9,28,10.0
268,70.2,28,8.0
321,72.9,28,5.0
324,73.2,28,3.0
294,72.9,28,11.0
348,72.9,28,9.0
353,73.3,28,8.0
305,71.4,28,6.0
310,71.9,28,10.0
308,74.2,28,15.0
316,72.4,28,3.0
284,71.9,28,8.0
289,72.4,28,20.0
321,72.9,28,8.0
321,72.9,28,13.0
284,71.9,28,11.0
316,72.4,28,8.0
330,73.7,28,6.0
303,73.7,28,14.0
259,69.2,28,22.0
310,71.9,28,11.0
297,73.2,28,8.0
310,71.9,28,10.0
289,72.4,28,5.0
368,72.4,28,12.0
316,72.4,28,6.0
330,73.7,28,10.0
330,73.7,28,28.0
336,71.9,28,10.0
342,72.4,28,11.0
303,73.7,28,11.0
321,72.9,28,2.0
335,74.1,28,19.0
316,72.4,28,6.0
310,71.9,28,9.0
327,73.4,28,5.0
273,70.7,28,13.0
279,71.4,28,12.0
348,72.9,28,5.0
310,71.9,28,10.0
335,74.1,28,6.0
316,72.4,28,10.0
324,73.2,28,8.0
326,73.3,28,25.0
297,73.2,28,6.0
316,72.4,28,17.0
336,71.9,28,10.0
363,74.1,28,11.0
324,73.2,28,11.0
368,72.4,28,10.0
351,73.2,28,4.0
358,73.7,28,28.0
335,74.1,28,10.0
310,71.9,28,9.0
324,73.2,28,7.0
316,72.4,28,13.0
289,72.4,28,4.0
374,75.0,28,9.0
321,72.9,28,11.0
310,71.9,28,27.0
335,74.1,28,14.0
294,72.9,28,12.0
316,72.4,28,14.0
330,73.7,28,8.0
336,71.9,28,9.0
321,72.9,28,9.0
324,73.2,28,5.0
310,71.9,28,12.0
363,74.1,28,9.0
351,73.2,28,16.0
358,73.7,28,6.0
340,74.6,28,10.0
395,76.6,28,9.0
322,70.7,28,17.0
342,72.4,28,10.0
294,72.9,28,5.0
321,72.9,28,17.0
321,72.9,28,16.0
330,73.7,28,8.0
336,71.9,28,8.0
408,75.4,28,6.0
374,75.0,28,6.0
321,72.9,28,4.0
310,71.9,28,3.0
289,72.4,28,4.0
345,75.0,28,8.0
321,72.9,28,16.0
284,71.9,28,8.0
310,71.9,28,14.0
289,72.4,28,6.0
310,71.9,28,10.0
310,71.9,28,10.0
326,73.3,28,8.0
363,74.1,28,8.0
335,74.1,28,12.0
342,72.4,28,7.0
316,72.4,28,11.0
316,72.4,28,8.0
321,72.9,28,10.0
369,74.6,28,24.0
316,72.4,28,8.0
335,74.1,28,9.0
358,73.7,28,11.0
310,71.9,28,10.0
358,73.7,28,10.0
342,72.4,28,9.0
316,72.4,28,11.0
294,72.9,28,14.0
335,74.1,28,8.0
335,74.1,28,10.0
284,71.9,28,28.0
319,72.7,28,12.0
289,72.4,28,10.0
324,73.2,28,11.0
336,71.9,28,5.0
335,74.1,28,14.0
297,70.7,28,8.0
363,74.1,28,3.0
336,71.9,28,18.0
321,72.9,28,3.0
305,71.4,28,5.0
316,72.4,28,13.0
310,71.9,28,7.0
310,71.9,28,12.0
289,72.4,28,12.0
358,73.7,28,3.0
279,71.4,28,12.0
414,73.8,28,8.0
474,77.8,28,7.0
294,72.9,28,16.0
374,75.0,28,22.0
316,72.4,28,10.0
326,73.3,28,4.0
324,73.2,28,12.0
321,72.9,28,12.0
284,71.9,28,13.0
279,71.4,28,9.0
310,71.9,28,5.0
310,71.9,28,4.0
324,73.2,28,3.0
305,71.4,28,3.0
294,72.9,28,10.0
330,73.7,28,20.0
336,71.9,28,12.0
310,71.9,28,8.0
321,72.9,28,7.0
310,71.9,28,10.0
321,72.9,28,16.0
310,71.9,28,15.0
353,73.3,28,13.0
316,72.4,28,13.0
342,72.4,28,9.0
348,72.9,28,11.0
294,72.9,28,8.0
336,71.9,28,11.0
310,71.9,28,6.0
321,72.9,28,14.0
310,71.9,28,16.0
336,71.9,28,10.0
321,72.9,28,11.0
336,71.9,28,11.0
372,77.2,28,8.0
279,71.4,28,8.0
316,72.4,28,11.0
284,71.9,28,19.0
284,71.9,28,11.0
321,72.9,28,6.0
336,71.9,28,9.0
336,71.9,28,9.0
310,71.9,28,30.0
289,72.4,28,15.0
279,71.4,28,10.0
310,71.9,28,8.0
316,72.4,28,11.0
351,73.2,28,9.0
355,75.8,28,11.0
322,70.7,28,8.0
363,74.1,28,25.0
336,71.9,28,12.0
330,73.7,28,4.0
282,71.7,28,3.0
308,74.2,28,4.0
284,71.9,28,10.0
294,72.9,28,4.0
343,72.5,28,11.0
321,72.9,28,9.0
310,71.9,28,8.0
289,72.4,28,11.0
365,76.6,28,8.0
310,71.9,28,6.0
324,73.2,28,9.0
348,72.9,28,23.0
284,71.9,28,4.0
316,72.4,28,9.0
310,71.9,28,9.0
297,70.7,28,11.0
289,72.4,28,23.0
305,71.4,28,17.0
294,72.9,28,6.0
310,71.9,28,10.0
316,72.4,28,24.0
342,72.4,28,14.0
294,72.9,28,7.0
310,71.9,28,6.0
284,71.9,28,2.0
303,73.7,28,10.0
321,72.9,28,14.0
330,73.7,28,8.0
279,71.4,28,6.0
316,72.4,28,6.0
284,71.9,28,11.0
294,72.9,28,13.0
273,70.7,28,16.0
305,71.4,28,13.0
294,72.9,28,5.0
284,71.9,28,24.0
316,72.4,28,11.0
310,71.9,28,10.0
294,72.9,28,5.0
335,74.1,28,10.0
336,71.9,28,13.0
284,71.9,28,8.0
340,74.6,28,11.0
284,71.9,28,14.0
358,73.7,28,5.0
324,73.2,28,6.0
284,71.9,28,5.0
310,71.9,28,8.0
316,72.4,28,12.0
277,71.2,28,10.0
330,73.7,28,10.0
284,71.9,28,12.0
310,71.9,28,13.0
358,73.7,28,10.0
316,72.4,28,11.0
310,71.9,28,4.0
316,72.4,28,22.0
307,74.1,28,3.0
310,71.9,28,10.0
316,72.4,28,4.0
321,72.9,28,16.0
289,72.4,28,8.0
348,72.9,28,9.0
310,71.9,28,11.0
336,71.9,28,14.0
289,72.4,28,3.0
284,71.9,28,10.0
289,72.4,28,4.0
310,71.9,28,6.0
316,72.4,28,3.0
316,72.4,28,13.0
310,71.9,28,9.0
324,73.2,28,10.0
336,71.9,28,16.0
559,80.8,28,55.0
305,71.4,28,14.0
284,71.9,28,12.0
312,69.8,28,8.0
348,72.9,28,20.0
284,71.9,28,4.0
310,71.9,28,12.0
312,69.8,28,3.0
336,71.9,28,11.0
330,73.7,28,14.0
330,73.7,28,10.0
316,72.4,28,11.0
324,73.2,28,14.0
289,72.4,28,6.0
310,71.9,28,24.0
284,71.9,28,15.0
305,71.4,28,11.0
310,71.9,28,13.0
289,72.4,28,6.0
340,74.6,28,11.0
321,72.9,28,6.0
289,72.4,28,8.0
316,72.4,28,8.0
316,72.4,28,19.0
326,73.3,28,14.0
321,72.9,28,11.0
336,71.9,28,12.0
374,75.0,28,14.0
310,71.9,28,11.0
284,71.9,28,12.0
330,73.7,28,11.0
330,73.7,28,14.0
335,74.1,28,46.0
321,72.9,28,7.0
330,73.7,28,11.0
294,72.9,28,8.0
330,73.7,28,5.0
350,75.4,28,13.0
374,75.0,28,6.0
316,72.4,28,7.0
294,72.9,28,8.0
310,71.9,28,28.0
289,72.4,28,0.0
321,72.9,28,8.0
324,73.2,28,12.0
294,72.9,28,8.0
385,73.7,28,10.0
284,71.9,28,12.0
335,74.1,28,11.0
310,71.9,28,7.0
335,74.1,28,13.0
348,72.9,28,9.0
335,74.1,28,8.0
324,73.2,28,3.0
292,72.7,28,9.0
316,72.4,28,15.0
310,71.9,28,8.0
321,72.9,28,6.0
335,74.1,28,13.0
310,71.9,28,9.0
310,71.9,28,30.0
351,73.2,28,24.0
330,73.7,28,3.0
310,71.9,28,10.0
340,74.6,28,9.0
307,74.1,28,8.0
294,72.9,28,14.0
319,72.7,28,9.0
310,71.9,28,4.0
310,71.9,28,12.0
342,72.4,28,12.0
336,71.9,28,6.0
359,73.8,28,13.0
289,72.4,28,7.0
326,73.3,28,12.0
596,82.7,28,55.0
324,73.2,28,31.0
360,76.2,28,16.0
310,71.9,28,16.0
310,71.9,28,5.0
336,71.9,28,5.0
284,71.9,28,23.0
336,71.9,28,15.0
303,71.2,28,5.0
310,71.9,28,11.0
310,71.9,28,6.0
310,71.9,28,6.0
336,71.9,28,46.0
363,74.1,28,8.0
316,72.4,28,14.0
284,71.9,28,12.0
321,72.9,28,5.0
390,76.2,28,5.0
353,73.3,28,30.0
282,71.7,28,4.0
355,75.8,28,8.0
289,72.4,28,9.0
340,74.6,28,5.0
384,75.8,28,8.0
358,73.7,28,6.0
289,72.4,28,9.0
321,72.9,28,11.0
363,74.1,28,24.0
336,71.9,28,12.0
297,73.2,28,11.0
358,73.7,28,8.0
361,76.3,28,19.0
353,73.3,28,7.0
576,81.7,28,55.0
289,72.4,28,6.0
369,74.6,28,12.0
316,72.4,28,6.0
324,73.2,28,6.0
330,73.7,28,8.0
310,71.9,28,8.0
305,71.4,28,15.0
316,72.4,28,8.0
316,72.4,28,14.0
335,74.1,28,14.0
335,74.1,28,20.0
430,76.9,28,9.0
308,74.2,28,30.0
310,71.9,28,8.0
310,71.9,28,8.0
284,71.9,28,10.0
336,71.9,28,9.0
390,76.2,28,10.0
316,72.4,28,10.0
397,74.6,28,9.0
330,73.7,28,16.0
319,72.7,28,8.0
321,72.9,28,8.0
330,73.7,28,8.0
335,74.1,28,14.0
294,72.9,28,20.0
289,72.4,28,7.0
316,72.4,28,3.0
340,74.6,28,8.0
316,72.4,28,3.0
289,72.4,28,7.0
328,71.2,28,14.0
321,72.9,28,18.0
342,72.4,28,11.0
319,72.7,28,3.0
316,72.4,28,6.0
284,71.9,28,22.0
270,70.4,28,4.0
297,73.2,28,6.0
336,71.9,28,11.0
321,72.9,28,9.0
330,71.4,28,11.0
336,71.9,28,11.0
316,72.4,28,9.0
358,73.7,28,4.0
321,72.9,28,3.0
343,72.5,28,11.0
321,72.9,28,8.0
348,72.9,28,8.0
284,71.9,28,9.0
330,73.7,28,8.0
303,73.7,28,6.0
350,75.4,28,11.0
355,75.8,28,10.0
348,72.9,28,4.0
316,72.4,28,7.0
324,73.2,28,8.0
324,73.2,28,8.0
294,72.9,28,14.0
316,72.4,28,7.0
310,71.9,28,0.0
307,74.1,28,9.0
289,72.4,28,10.0
324,73.2,28,4.0
324,73.2,28,11.0
330,73.7,28,12.0
324,73.2,28,9.0
321,72.9,28,9.0
326,73.3,28,16.0
307,74.1,28,13.0
336,71.9,28,14.0
310,71.9,28,6.0
316,72.4,28,12.0
340,74.6,28,11.0
289,72.4,28,11.0
273,70.7,28,16.0
316,72.4,28,12.0
289,72.4,28,6.0
294,72.9,28,26.0
340,74.6,28,10.0
335,74.1,28,8.0
259,69.2,28,9.0
294,72.9,28,5.0
303,73.7,28,11.0
284,71.9,28,9.0
324,73.2,28,8.0
330,73.7,28,3.0
336,71.9,28,8.0
279,71.4,28,15.0
369,74.6,28,9.0
284,71.9,28,14.0
310,71.9,28,22.0
330,71.4,28,12.0
369,74.6,28,14.0
310,71.9,28,13.0
321,72.9,28,9.0
321,72.9,28,12.0
330,73.7,28,10.0
324,73.2,28,32.0
324,73.2,28,7.0
297,73.2,28,8.0
330,73.7,28,4.0
374,75.0,28,11.0
284,71.9,28,7.0
321,72.9,28,7.0
340,74.6,28,28.0
350,75.4,28,12.0
310,71.9,28,14.0
297,73.2,28,12.0
321,72.9,28,4.0
330,73.7,28,8.0
294,72.9,28,10.0
330,73.7,28,15.0
284,71.9,28,14.0
259,69.2,28,14.0
303,71.2,28,8.0
289,72.4,28,2.0
310,71.9,28,23.0
310,71.9,28,2.0
330,73.7,28,15.0
284,71.9,28,9.0
336,71.9,28,6.0
342,72.4,28,3.0
289,72.4,28,11.0
330,71.4,28,9.0
310,71.9,28,12.0
335,74.1,28,10.0
336,71.9,28,8.0
324,73.2,28,9.0
335,74.1,28,10.0
289,72.4,28,5.0
342,72.4,28,10.0
294,72.9,28,34.0
310,71.9,28,20.0
369,74.6,28,10.0
316,72.4,28,8.0
348,72.9,28,5.0
279,71.4,28,16.0
324,73.2,28,6.0
279,71.4,28,10.0
284,71.9,28,12.0
316,72.4,28,3.0
310,71.9,28,15.0
392,74.2,28,3.0
345,75.0,28,11.0
330,73.7,28,7.0
330,73.7,28,2.0
279,71.4,28,14.0
328,71.2,28,12.0
316,72.4,28,5.0
324,73.2,28,4.0
321,72.9,28,2.0
330,73.7,28,2.0
363,74.1,28,14.0
316,72.4,28,10.0
335,74.1,28,10.0
310,71.9,28,16.0
284,71.9,28,4.0
369,74.6,28,5.0
284,71.9,28,17.0
284,71.9,28,6.0
310,71.9,28,5.0
289,72.4,28,11.0
316,72.4,28,10.0
336,71.9,28,4.0
330,73.7,28,9.0
294,72.9,28,10.0
305,71.4,28,6.0
312,74.6,28,11.0
316,72.4,28,6.0
360,76.2,28,12.0
330,73.7,28,15.0
321,72.9,28,11.0
316,72.4,28,12.0
284,71.9,28,9.0
348,72.9,28,11.0
294,72.9,28,3.0
556,77.1,28,11.0
316,72.4,28,17.0
316,72.4,28,8.0
310,71.9,28,8.0
363,74.1,28,8.0
340,74.6,28,8.0
289,72.4,28,14.0
358,73.7,28,10.0
310,71.9,28,13.0
359,73.8,28,8.0
335,74.1,28,8.0
294,72.9,28,11.0
340,74.6,28,9.0
284,71.9,28,11.0
289,72.4,28,22.0
294,72.9,28,8.0
326,73.3,28,11.0
310,71.9,28,7.0
310,71.9,28,8.0
305,71.4,28,12.0
335,74.1,28,10.0
279,71.4,28,9.0
284,71.9,28,14.0
336,71.9,28,3.0
310,71.9,28,27.0
303,73.7,28,12.0
284,71.9,28,27.0
284,71.9,28,11.0
289,72.4,28,11.0
310,71.9,28,0.0
316,72.4,28,28.0
316,72.4,28,3.0
336,71.9,28,11.0
282,71.7,28,9.0
284,71.9,28,9.0
330,73.7,28,11.0
298,73.3,28,22.0
312,74.6,28,11.0
324,73.2,28,6.0
310,71.9,28,10.0
330,73.7,28,11.0
336,71.9,28,2.0
303,73.7,28,3.0
324,73.2,28,10.0
273,70.7,28,7.0
310,71.9,28,4.0
289,72.4,28,11.0
340,74.6,28,11.0
297,70.7,28,12.0
326,73.3,28,6.0
279,71.4,28,7.0
355,75.8,28,10.0
289,72.4,28,30.0
358,73.7,28,5.0
310,71.9,28,10.0
360,76.2,28,7.0
369,74.6,28,9.0
369,74.6,28,6.0
310,71.9,28,4.0
310,71.9,28,8.0
284,71.9,28,14.0
326,73.3,28,7.0
297,73.2,28,8.0
316,72.4,28,12.0
303,71.2,28,11.0
321,72.9,28,30.0
289,72.4,28,14.0
307,74.1,28,8.0
321,72.9,28,6.0
305,71.4,28,11.0
319,72.7,28,10.0
363,74.1,28,7.0
273,70.7,28,8.0
310,71.9,28,13.0
284,71.9,28,8.0
419,76.2,28,4.0
330,73.7,28,6.0
297,73.2,28,32.0
336,71.9,28,10.0
336,71.9,28,8.0
330,73.7,28,17.0
363,74.1,28,8.0
342,72.4,28,12.0
294,72.9,28,11.0
330,71.4,28,24.0
336,71.9,28,28.0
284,71.9,28,31.0
316,72.4,28,8.0
316,72.4,28,11.0
336,71.9,28,22.0
379,75.4,28,9.0
284,71.9,28,7.0
330,73.7,28,15.0
316,72.4,28,11.0
321,72.9,28,11.0
348,72.9,28,9.0
321,72.9,28,4.0
316,72.4,28,8.0
289,72.4,28,11.0
321,72.9,28,2.0
336,71.9,28,27.0
289,72.4,28,6.0
330,73.7,28,6.0
294,72.9,28,14.0
336,71.9,28,6.0
310,71.9,28,28.0
348,72.9,28,12.0
328,71.2,28,11.0
316,72.4,28,10.0
289,72.4,28,34.0
336,71.9,28,1.0
335,74.1,28,14.0
340,74.6,28,0.0
324,73.2,28,10.0
289,72.4,28,15.0
289,72.4,28,9.0
298,73.3,28,14.0
297,73.2,28,24.0
330,73.7,28,11.0
316,72.4,28,5.0
358,73.7,28,8.0
297,70.7,28,30.0
359,73.8,28,12.0
284,71.9,28,11.0
345,75.0,28,13.0
284,71.9,28,5.0
316,72.4,28,5.0
342,72.4,28,5.0
308,74.2,28,7.0
289,72.4,28,8.0
345,75.0,28,7.0
358,73.7,28,10.0
310,71.9,28,5.0
295,73.0,28,9.0
310,71.9,28,10.0
289,72.4,28,10.0
321,72.9,28,8.0
348,72.9,28,10.0
289,72.4,28,9.0
363,74.1,28,8.0
284,71.9,28,9.0
310,71.9,28,7.0
324,73.2,28,8.0
289,72.4,28,10.0
316,72.4,28,8.0
321,72.9,28,9.0
279,71.4,28,15.0
363,74.1,28,24.0
284,71.9,28,14.0
345,75.0,28,8.0
316,72.4,28,3.0
330,73.7,28,3.0
284,71.9,28,8.0
303,73.7,28,7.0
330,73.7,28,10.0
321,72.9,28,8.0
303,73.7,28,9.0
310,71.9,28,8.0
384,75.8,28,19.0
342,72.4,28,7.0
326,73.3,28,10.0
324,73.2,28,14.0
294,72.9,28,11.0
321,72.9,28,16.0
336,74.2,28,11.0
343,72.5,28,11.0
284,71.9,28,19.0
284,71.9,28,28.0
284,71.9,28,9.0
294,72.9,28,11.0
576,81.7,28,55.0
284,71.9,28,3.0
310,71.9,28,10.0
321,72.9,28,18.0
321,72.9,28,24.0
336,74.2,28,14.0
310,71.9,28,11.0
310,71.9,28,7.0
348,72.9,28,4.0
284,71.9,28,9.0
310,71.9,28,16.0
390,74.1,28,10.0
394,72.4,28,20.0
324,73.2,28,2.0
385,73.7,28,6.0
544,81.9,28,55.0
345,75.0,28,12.0
284,71.9,28,27.0
284,71.9,28,9.0
277,71.2,28,2.0
259,69.2,28,12.0
335,74.1,28,11.0
339,72.2,28,11.0
294,72.9,28,8.0
321,72.9,28,4.0
562,82.9,28,55.0
316,72.4,28,12.0
336,74.2,28,3.0
358,73.7,28,8.0
300,73.4,28,11.0
348,72.9,28,11.0
284,71.9,28,11.0
324,73.2,28,8.0
319,72.7,28,5.0
363,74.1,28,10.0
259,69.2,28,9.0
321,72.9,28,9.0
310,71.9,28,5.0
330,73.7,28,8.0
316,72.4,28,9.0
316,72.4,28,4.0
348,72.9,28,10.0
363,74.1,28,8.0
259,69.2,28,8.0
279,71.4,28,11.0
363,74.1,28,1.0
284,71.9,28,9.0
342,72.4,28,8.0
289,72.4,28,11.0
289,72.4,28,15.0
316,72.4,28,14.0
273,70.7,28,9.0
348,72.9,28,4.0
336,71.9,28,10.0
312,74.6,28,9.0
310,71.9,28,5.0
310,71.9,28,10.0
353,73.3,28,12.0
273,70.7,28,2.0
273,70.7,28,14.0
298,73.3,28,8.0
322,70.7,28,12.0
340,74.6,28,8.0
316,72.4,28,16.0
284,71.9,28,12.0
316,72.4,28,12.0
330,73.7,28,6.0
303,73.7,28,6.0
310,71.9,28,8.0
330,73.7,28,12.0
316,72.4,28,5.0
336,71.9,28,9.0
422,78.6,28,13.0
316,72.4,28,8.0
335,74.1,28,10.0
324,73.2,28,14.0
289,72.4,28,14.0
279,71.4,28,8.0
330,73.7,28,12.0
350,75.4,28,13.0
